date,revenue,product,region
2020-01-01 09:42:00,690.08,Prod B,East
2020-01-01 09:43:00,793.99,Prod B,East
2020-01-01 09:44:00,587.19,Prod C,East
2020-01-01 09:45:00,909.83,Prod B,West
2020-01-01 09:46:00,942.57,Prod A,East
2020-01-01 09:47:00,73.68,Prod B,North
2020-01-01 09:48:00,408.35,Prod A,North
2020-01-01 09:49:00,33.22,Prod C,East
2020-01-01 09:50:00,336.12,Prod B,West
2020-01-01 09:51:00,541.5,Prod B,North
2020-01-01 09:52:00,911.69,Prod C,South
2020-01-01 09:53:00,848.09,Prod C,North
2020-01-01 09:54:00,136.22,Prod B,East
2020-01-01 09:55:00,102.1,Prod B,West
2020-01-01 09:56:00,593.37,Prod B,West
2020-01-01 09:57:00,536.8,Prod B,East
2020-01-01 09:58:00,273.71,Prod A,South
2020-01-01 09:59:00,900.46,Prod B,East
2020-01-01 10:00:00,928.09,Prod A,East
2020-01-01 10:01:00,408.59,Prod C,East
2020-01-01 10:02:00,891.4,Prod A,West
2020-01-01 10:03:00,390.11,Prod C,East
2020-01-01 10:04:00,739.45,Prod B,West
2020-01-01 10:05:00,481.18,Prod C,East
2020-01-01 10:06:00,131.36,Prod C,East
2020-01-01 10:07:00,928.65,Prod A,North
2020-01-01 10:08:00,459.56,Prod C,East
2020-01-01 10:09:00,737.14,Prod B,South
2020-01-01 10:10:00,373.5,Prod B,West
2020-01-01 10:11:00,28.69,Prod C,West
2020-01-01 10:12:00,109.53,Prod C,North
2020-01-01 10:13:00,501.26,Prod B,East
2020-01-01 10:14:00,693.06,Prod B,North
2020-01-01 10:15:00,341.39,Prod B,West
2020-01-01 10:16:00,698.53,Prod A,East
2020-01-01 10:17:00,701.65,Prod A,East
2020-01-01 10:18:00,706.9,Prod B,North
2020-01-01 10:19:00,497.6,Prod B,North
2020-01-01 10:20:00,915.74,Prod A,South
2020-01-01 10:21:00,494.3,Prod B,North
2020-01-01 10:22:00,455.76,Prod B,East
2020-01-01 10:23:00,207.39,Prod A,East
2020-01-01 10:24:00,314.58,Prod A,West
2020-01-01 10:25:00,51.91,Prod A,South
2020-01-01 10:26:00,637.2,Prod B,West
2020-01-01 10:27:00,256.05,Prod B,North
2020-01-01 10:28:00,311.11,Prod B,West
2020-01-01 10:29:00,773.11,Prod B,North
2020-01-01 10:30:00,333.95,Prod A,South
2020-01-01 10:31:00,249.77,Prod C,North
2020-01-01 10:32:00,177.37,Prod B,North
2020-01-01 10:33:00,777.11,Prod B,North
2020-01-01 10:34:00,138.41,Prod B,North
2020-01-01 10:35:00,459.22,Prod A,East
2020-01-01 10:36:00,511.86,Prod C,North
2020-01-01 10:37:00,690.52,Prod B,South
2020-01-01 10:38:00,636.95,Prod A,South
2020-01-01 10:39:00,812.61,Prod B,West
2020-01-01 10:40:00,54.3,Prod B,West
2020-01-01 10:41:00,303.48,Prod B,South
2020-01-01 10:42:00,287.33,Prod C,North
2020-01-01 10:43:00,154.56,Prod A,East
2020-01-01 10:44:00,296.29,Prod C,South
2020-01-01 10:45:00,316.67,Prod A,South
2020-01-01 10:46:00,526.67,Prod A,East
2020-01-01 10:47:00,667.07,Prod B,South
2020-01-01 10:48:00,387.29,Prod B,North
2020-01-01 10:49:00,722.28,Prod C,West
2020-01-01 10:50:00,342.8,Prod A,South
2020-01-01 10:51:00,297.38,Prod C,North
2020-01-01 10:52:00,545.78,Prod B,East
2020-01-01 10:53:00,33.48,Prod C,East
2020-01-01 10:54:00,88.99,Prod B,South
2020-01-01 10:55:00,423.79,Prod C,North
2020-01-01 10:56:00,943.48,Prod C,West
2020-01-01 10:57:00,724.3,Prod C,East
2020-01-01 10:58:00,97.25,Prod C,South
2020-01-01 10:59:00,847.85,Prod A,South
2020-01-01 11:00:00,734.98,Prod C,South
2020-01-01 11:01:00,614.84,Prod B,East
2020-01-01 11:02:00,822.09,Prod A,North
2020-01-01 11:03:00,410.07,Prod A,West
2020-01-01 11:04:00,229.29,Prod A,West
2020-01-01 11:05:00,516.9,Prod A,North
2020-01-01 11:06:00,553.35,Prod A,North
2020-01-01 11:07:00,542.94,Prod C,West
2020-01-01 11:08:00,569.42,Prod C,South
2020-01-01 11:09:00,949.22,Prod C,West
2020-01-01 11:10:00,903.22,Prod B,North
2020-01-01 11:11:00,876.96,Prod B,East
2020-01-01 11:12:00,803.4,Prod C,South
2020-01-01 11:13:00,943.99,Prod C,East
2020-01-01 11:14:00,107.51,Prod A,West
2020-01-01 11:15:00,272.47,Prod C,East
2020-01-01 11:16:00,500.11,Prod B,West
2020-01-01 11:17:00,848.07,Prod A,East
2020-01-01 11:18:00,510.11,Prod C,North
2020-01-01 11:19:00,750.55,Prod A,West
2020-01-01 11:20:00,147.57,Prod C,South
2020-01-01 11:21:00,259.89,Prod C,South
2020-01-01 11:22:00,734.46,Prod A,East
2020-01-01 11:23:00,173.09,Prod A,South
2020-01-01 11:24:00,357.84,Prod B,South
2020-01-01 11:25:00,272.22,Prod C,North
2020-01-01 11:26:00,356.36,Prod B,South
2020-01-01 11:27:00,711.24,Prod B,East
2020-01-01 11:28:00,374.17,Prod C,South
2020-01-01 11:29:00,559.71,Prod C,West
2020-01-01 11:30:00,108.93,Prod B,West
2020-01-01 11:31:00,806.97,Prod B,West
2020-01-01 11:32:00,376.19,Prod B,East
2020-01-01 11:33:00,652.05,Prod C,South
2020-01-01 11:34:00,728.14,Prod A,East
2020-01-01 11:35:00,217.56,Prod C,West
2020-01-01 11:36:00,885.83,Prod B,West
2020-01-01 11:37:00,620.06,Prod A,East
2020-01-01 11:38:00,434.44,Prod C,South
2020-01-01 11:39:00,190.51,Prod A,East
2020-01-01 11:40:00,942.88,Prod A,North
2020-01-01 11:41:00,757.52,Prod B,North
2020-01-01 11:42:00,215.94,Prod C,East
2020-01-01 11:43:00,344.33,Prod C,East
2020-01-01 11:44:00,811.58,Prod A,East
2020-01-01 11:45:00,698.72,Prod C,South
2020-01-01 11:46:00,768.13,Prod C,West
2020-01-01 11:47:00,446.79,Prod C,North
2020-01-01 11:48:00,719.31,Prod C,South
2020-01-01 11:49:00,392.63,Prod B,South
2020-01-01 11:50:00,219.15,Prod B,West
2020-01-01 11:51:00,636.35,Prod C,North
2020-01-01 11:52:00,976.25,Prod C,South
2020-01-01 11:53:00,317.49,Prod C,West
2020-01-01 11:54:00,466.36,Prod C,South
2020-01-01 11:55:00,677.26,Prod C,North
2020-01-01 11:56:00,546.09,Prod B,East
2020-01-01 11:57:00,844.99,Prod A,South
2020-01-01 11:58:00,764.13,Prod A,South
2020-01-01 11:59:00,67.71,Prod A,South
2020-01-01 12:00:00,998.44,Prod B,North
2020-01-01 12:01:00,754.88,Prod B,East
2020-01-01 12:02:00,865.26,Prod C,East
2020-01-01 12:03:00,654.69,Prod B,South
2020-01-01 12:04:00,857.72,Prod B,South
2020-01-01 12:05:00,121.26,Prod C,West
2020-01-01 12:06:00,354.26,Prod C,South
2020-01-01 12:07:00,877.66,Prod C,West
2020-01-01 12:08:00,209.64,Prod A,West
2020-01-01 12:09:00,87.46,Prod A,North
2020-01-01 12:10:00,790.24,Prod C,South
2020-01-01 12:11:00,837.13,Prod C,South
2020-01-01 12:12:00,171.03,Prod A,North
2020-01-01 12:13:00,855.8,Prod C,East
2020-01-01 12:14:00,689.9,Prod C,West
2020-01-01 12:15:00,524.88,Prod A,East
2020-01-01 12:16:00,831.95,Prod B,West
2020-01-01 12:17:00,425.06,Prod C,South
2020-01-01 12:18:00,202.05,Prod A,East
2020-01-01 12:19:00,292.0,Prod A,North
2020-01-01 12:20:00,510.11,Prod A,West
2020-01-01 12:21:00,536.02,Prod B,North
2020-01-01 12:22:00,807.53,Prod C,West
2020-01-01 12:23:00,793.44,Prod C,North
2020-01-01 12:24:00,585.55,Prod C,North
2020-01-01 12:25:00,782.98,Prod B,West
2020-01-01 12:26:00,199.86,Prod A,North
2020-01-01 12:27:00,59.56,Prod A,West
2020-01-01 12:28:00,874.9,Prod C,East
2020-01-01 12:29:00,84.8,Prod B,East
2020-01-01 12:30:00,254.22,Prod A,East
2020-01-01 12:31:00,698.37,Prod B,East
2020-01-01 12:32:00,415.35,Prod C,West
2020-01-01 12:33:00,877.55,Prod B,West
2020-01-01 12:34:00,305.0,Prod C,South
2020-01-01 12:35:00,21.75,Prod B,South
2020-01-01 12:36:00,307.65,Prod B,North
2020-01-01 12:37:00,582.29,Prod A,South
2020-01-01 12:38:00,382.18,Prod A,West
2020-01-01 12:39:00,539.52,Prod B,South
2020-01-01 12:40:00,877.83,Prod A,East
2020-01-01 12:41:00,913.36,Prod C,South
2020-01-01 12:42:00,273.31,Prod C,West
2020-01-01 12:43:00,467.52,Prod A,West
2020-01-01 12:44:00,553.65,Prod A,North
2020-01-01 12:45:00,949.62,Prod A,West
2020-01-01 12:46:00,998.63,Prod B,South
2020-01-01 12:47:00,243.05,Prod B,West
2020-01-01 12:48:00,729.71,Prod C,East
2020-01-01 12:49:00,384.25,Prod B,South
2020-01-01 12:50:00,18.03,Prod A,South
2020-01-01 12:51:00,19.16,Prod B,South
2020-01-01 12:52:00,465.96,Prod B,South
2020-01-01 12:53:00,493.45,Prod B,West
2020-01-01 12:54:00,32.34,Prod A,East
2020-01-01 12:55:00,690.06,Prod B,East
2020-01-01 12:56:00,301.06,Prod B,West
2020-01-01 12:57:00,564.29,Prod B,North
2020-01-01 12:58:00,307.91,Prod A,North
2020-01-01 12:59:00,175.46,Prod B,East
2020-01-01 13:00:00,413.1,Prod C,North
2020-01-01 13:01:00,239.95,Prod C,East
2020-01-01 13:02:00,539.45,Prod A,North
2020-01-01 13:03:00,206.84,Prod A,North
2020-01-01 13:04:00,513.32,Prod B,South
2020-01-01 13:05:00,165.8,Prod A,East
2020-01-01 13:06:00,674.26,Prod B,North
2020-01-01 13:07:00,756.4,Prod B,North
2020-01-01 13:08:00,119.29,Prod B,South
2020-01-01 13:09:00,473.12,Prod B,West
2020-01-01 13:10:00,80.16,Prod A,North
2020-01-01 13:11:00,602.2,Prod C,North
2020-01-01 13:12:00,271.76,Prod A,North
2020-01-01 13:13:00,532.35,Prod B,North
2020-01-01 13:14:00,522.29,Prod C,West
2020-01-01 13:15:00,925.11,Prod B,West
2020-01-01 13:16:00,553.59,Prod B,North
2020-01-01 13:17:00,587.17,Prod B,South
2020-01-01 13:18:00,407.64,Prod B,North
2020-01-01 13:19:00,949.59,Prod C,North
2020-01-01 13:20:00,779.41,Prod A,West
2020-01-01 13:21:00,292.55,Prod A,North
2020-01-01 13:22:00,845.77,Prod A,East
2020-01-01 13:23:00,438.07,Prod C,West
2020-01-01 13:24:00,830.38,Prod C,East
2020-01-01 13:25:00,824.66,Prod A,North
2020-01-01 13:26:00,196.98,Prod C,South
2020-01-01 13:27:00,704.13,Prod B,North
2020-01-01 13:28:00,297.74,Prod A,West
2020-01-01 13:29:00,304.52,Prod B,East
2020-01-01 13:30:00,303.38,Prod C,East
2020-01-01 13:31:00,728.31,Prod B,South
2020-01-01 13:32:00,237.53,Prod C,North
2020-01-01 13:33:00,10.9,Prod A,East
2020-01-01 13:34:00,718.08,Prod A,East
2020-01-01 13:35:00,179.47,Prod A,South
2020-01-01 13:36:00,113.44,Prod C,West
2020-01-01 13:37:00,245.14,Prod B,East
2020-01-01 13:38:00,386.1,Prod C,East
2020-01-01 13:39:00,481.15,Prod B,South
2020-01-01 13:40:00,54.12,Prod C,South
2020-01-01 13:41:00,970.87,Prod B,South
2020-01-01 13:42:00,718.9,Prod A,West
2020-01-01 13:43:00,329.96,Prod B,East
2020-01-01 13:44:00,325.51,Prod B,East
2020-01-01 13:45:00,454.06,Prod A,West
2020-01-01 13:46:00,629.98,Prod C,North
2020-01-01 13:47:00,154.91,Prod B,West
2020-01-01 13:48:00,197.04,Prod C,North
2020-01-01 13:49:00,860.84,Prod B,North
2020-01-01 13:50:00,263.69,Prod B,South
2020-01-01 13:51:00,386.39,Prod C,West
2020-01-01 13:52:00,872.56,Prod B,East
2020-01-01 13:53:00,666.52,Prod B,East
2020-01-01 13:54:00,348.29,Prod C,West
2020-01-01 13:55:00,686.86,Prod C,West
2020-01-01 13:56:00,29.49,Prod C,North
2020-01-01 13:57:00,738.29,Prod C,South
2020-01-01 13:58:00,492.15,Prod B,East
2020-01-01 13:59:00,815.05,Prod A,North
2020-01-01 14:00:00,955.09,Prod C,South
2020-01-01 14:01:00,926.53,Prod C,East
2020-01-01 14:02:00,910.17,Prod B,West
2020-01-01 14:03:00,517.05,Prod A,North
2020-01-01 14:04:00,366.54,Prod A,South
2020-01-01 14:05:00,470.38,Prod C,North
2020-01-01 14:06:00,693.0,Prod C,North
2020-01-01 14:07:00,885.16,Prod A,East
2020-01-01 14:08:00,214.92,Prod A,West
2020-01-01 14:09:00,919.01,Prod C,North
2020-01-01 14:10:00,817.03,Prod A,East
2020-01-01 14:11:00,979.07,Prod B,East
2020-01-01 14:12:00,881.45,Prod A,South
2020-01-01 14:13:00,287.14,Prod A,South
2020-01-01 14:14:00,114.9,Prod A,South
2020-01-01 14:15:00,121.12,Prod A,North
2020-01-01 14:16:00,298.31,Prod B,East
2020-01-01 14:17:00,618.04,Prod B,East
2020-01-01 14:18:00,806.28,Prod A,West
2020-01-01 14:19:00,900.26,Prod A,South
2020-01-01 14:20:00,627.52,Prod A,East
2020-01-01 14:21:00,15.57,Prod B,East
2020-01-01 14:22:00,194.45,Prod C,East
2020-01-01 14:23:00,108.73,Prod A,West
2020-01-01 14:24:00,369.69,Prod C,South
2020-01-01 14:25:00,506.34,Prod B,South
2020-01-01 14:26:00,52.96,Prod A,North
2020-01-01 14:27:00,354.99,Prod B,North
2020-01-01 14:28:00,187.39,Prod A,North
2020-01-01 14:29:00,650.6,Prod C,West
2020-01-01 14:30:00,469.63,Prod C,South
2020-01-01 14:31:00,500.36,Prod A,South
2020-01-01 14:32:00,433.41,Prod A,East
2020-01-01 14:33:00,956.46,Prod C,West
2020-01-01 14:34:00,222.59,Prod B,North
2020-01-01 14:35:00,521.5,Prod A,South
2020-01-01 14:36:00,738.66,Prod B,West
2020-01-01 14:37:00,561.28,Prod A,West
2020-01-01 14:38:00,929.73,Prod A,East
2020-01-01 14:39:00,384.19,Prod A,North
2020-01-01 14:40:00,469.04,Prod C,West
2020-01-01 14:41:00,97.64,Prod C,West
2020-01-01 14:42:00,612.91,Prod A,East
2020-01-01 14:43:00,295.33,Prod B,South
2020-01-01 14:44:00,168.71,Prod A,North
2020-01-01 14:45:00,549.09,Prod B,South
2020-01-01 14:46:00,536.99,Prod A,East
2020-01-01 14:47:00,85.11,Prod B,North
2020-01-01 14:48:00,701.23,Prod B,North
2020-01-01 14:49:00,627.53,Prod A,North
2020-01-01 14:50:00,197.13,Prod A,West
2020-01-01 14:51:00,474.74,Prod A,East
2020-01-01 14:52:00,723.12,Prod C,West
2020-01-01 14:53:00,534.14,Prod B,East
2020-01-01 14:54:00,401.53,Prod A,West
2020-01-01 14:55:00,329.12,Prod C,South
2020-01-01 14:56:00,614.29,Prod A,East
2020-01-01 14:57:00,939.72,Prod C,West
2020-01-01 14:58:00,675.03,Prod C,East
2020-01-01 14:59:00,84.0,Prod B,North
2020-01-01 15:00:00,466.08,Prod A,West
2020-01-01 15:01:00,891.92,Prod C,East
2020-01-01 15:02:00,103.52,Prod A,North
2020-01-01 15:03:00,988.99,Prod B,East
2020-01-01 15:04:00,949.58,Prod C,South
2020-01-01 15:05:00,87.49,Prod A,North
2020-01-01 15:06:00,934.08,Prod B,East
2020-01-01 15:07:00,369.5,Prod B,West
2020-01-01 15:08:00,846.26,Prod C,East
2020-01-01 15:09:00,424.2,Prod B,South
2020-01-01 15:10:00,446.45,Prod C,West
2020-01-01 15:11:00,637.9,Prod B,North
2020-01-01 15:12:00,776.73,Prod A,South
2020-01-01 15:13:00,43.45,Prod A,West
2020-01-01 15:14:00,597.22,Prod B,West
2020-01-01 15:15:00,194.87,Prod A,West
2020-01-01 15:16:00,352.49,Prod B,West
2020-01-01 15:17:00,354.49,Prod B,West
2020-01-01 15:18:00,474.37,Prod B,South
2020-01-01 15:19:00,340.8,Prod B,South
2020-01-01 15:20:00,116.29,Prod C,South
2020-01-01 15:21:00,154.17,Prod A,East
2020-01-01 15:22:00,43.1,Prod A,East
2020-01-01 15:23:00,475.55,Prod A,South
2020-01-01 15:24:00,954.9,Prod C,South
2020-01-01 15:25:00,124.52,Prod B,East
2020-01-01 15:26:00,946.8,Prod C,North
2020-01-01 15:27:00,736.03,Prod A,East
2020-01-01 15:28:00,641.12,Prod B,West
2020-01-01 15:29:00,648.82,Prod B,East
2020-01-01 15:30:00,828.46,Prod B,East
2020-01-01 15:31:00,115.85,Prod A,South
2020-01-01 15:32:00,509.71,Prod A,South
2020-01-01 15:33:00,700.12,Prod C,South
2020-01-01 15:34:00,590.95,Prod A,West
2020-01-01 15:35:00,834.45,Prod B,West
2020-01-01 15:36:00,81.55,Prod B,South
2020-01-01 15:37:00,693.79,Prod A,North
2020-01-01 15:38:00,538.69,Prod B,East
2020-01-01 15:39:00,385.37,Prod B,North
2020-01-01 15:40:00,346.87,Prod C,South
2020-01-01 15:41:00,624.62,Prod B,East
2020-01-01 15:42:00,892.09,Prod B,South
2020-01-01 15:43:00,501.21,Prod A,North
2020-01-01 15:44:00,826.48,Prod A,North
2020-01-01 15:45:00,408.13,Prod B,South
2020-01-01 15:46:00,111.37,Prod C,North
2020-01-01 15:47:00,70.89,Prod C,South
2020-01-01 15:48:00,60.82,Prod B,South
2020-01-01 15:49:00,386.35,Prod B,North
2020-01-01 15:50:00,343.87,Prod B,North
2020-01-01 15:51:00,720.76,Prod B,South
2020-01-01 15:52:00,745.39,Prod C,South
2020-01-01 15:53:00,60.35,Prod C,South
2020-01-01 15:54:00,228.91,Prod C,East
2020-01-01 15:55:00,281.52,Prod C,North
2020-01-01 15:56:00,552.14,Prod B,West
2020-01-01 15:57:00,153.07,Prod C,North
2020-01-01 15:58:00,142.6,Prod C,North
2020-01-01 15:59:00,944.35,Prod C,West
2020-01-01 16:00:00,806.16,Prod A,North
2020-01-01 16:01:00,188.85,Prod B,North
2020-01-01 16:02:00,412.5,Prod C,South
2020-01-01 16:03:00,362.07,Prod B,South
2020-01-01 16:04:00,793.09,Prod B,East
2020-01-01 16:05:00,515.11,Prod B,West
2020-01-01 16:06:00,136.57,Prod A,North
2020-01-01 16:07:00,741.6,Prod A,West
2020-01-01 16:08:00,402.92,Prod C,South
2020-01-01 16:09:00,270.3,Prod B,West
2020-01-01 16:10:00,381.74,Prod A,West
2020-01-01 16:11:00,502.78,Prod B,North
2020-01-01 16:12:00,349.68,Prod C,East
2020-01-01 16:13:00,249.49,Prod B,East
2020-01-01 16:14:00,404.52,Prod A,East
2020-01-01 16:15:00,28.98,Prod B,West
2020-01-01 16:16:00,774.77,Prod C,South
2020-01-01 16:17:00,179.24,Prod C,East
2020-01-01 16:18:00,53.47,Prod A,West
2020-01-01 16:19:00,657.16,Prod B,West
2020-01-01 16:20:00,776.2,Prod A,North
2020-01-01 16:21:00,815.69,Prod A,East
2020-01-01 16:22:00,498.57,Prod A,East
2020-01-01 16:23:00,213.31,Prod A,West
2020-01-01 16:24:00,739.86,Prod A,East
2020-01-01 16:25:00,702.72,Prod A,North
2020-01-01 16:26:00,253.81,Prod B,North
2020-01-01 16:27:00,904.37,Prod A,East
2020-01-01 16:28:00,113.33,Prod A,West
2020-01-01 16:29:00,982.86,Prod B,South
2020-01-01 16:30:00,861.65,Prod C,South
2020-01-01 16:31:00,691.02,Prod B,South
2020-01-01 16:32:00,939.36,Prod B,East
2020-01-01 16:33:00,725.09,Prod C,East
2020-01-01 16:34:00,198.55,Prod B,South
2020-01-01 16:35:00,447.73,Prod C,South
2020-01-01 16:36:00,80.79,Prod A,South
2020-01-01 16:37:00,395.76,Prod B,West
2020-01-01 16:38:00,744.19,Prod C,North
2020-01-01 16:39:00,392.58,Prod A,North
2020-01-01 16:40:00,336.99,Prod C,South
2020-01-01 16:41:00,599.4,Prod C,North
2020-01-01 16:42:00,873.48,Prod C,West
2020-01-01 16:43:00,57.11,Prod B,North
2020-01-01 16:44:00,391.62,Prod A,East
2020-01-01 16:45:00,166.66,Prod C,West
2020-01-01 16:46:00,698.4,Prod A,North
2020-01-01 16:47:00,114.67,Prod C,West
2020-01-01 16:48:00,668.16,Prod C,West
2020-01-01 16:49:00,293.32,Prod B,West
2020-01-01 16:50:00,206.93,Prod A,East
2020-01-01 16:51:00,936.99,Prod C,East
2020-01-01 16:52:00,28.34,Prod C,South
2020-01-01 16:53:00,443.4,Prod A,North
2020-01-01 16:54:00,31.41,Prod C,South
2020-01-01 16:55:00,488.76,Prod B,East
2020-01-01 16:56:00,506.04,Prod B,West
2020-01-01 16:57:00,328.45,Prod B,West
2020-01-01 16:58:00,140.84,Prod C,West
2020-01-01 16:59:00,382.62,Prod B,West
2020-01-01 17:00:00,675.54,Prod C,North
2020-01-01 17:01:00,784.57,Prod B,South
2020-01-01 17:02:00,535.44,Prod A,South
2020-01-01 17:03:00,593.94,Prod B,South
2020-01-01 17:04:00,208.61,Prod A,East
2020-01-01 17:05:00,294.46,Prod B,South
2020-01-01 17:06:00,170.28,Prod C,South
2020-01-01 17:07:00,256.8,Prod A,West
2020-01-01 17:08:00,232.64,Prod A,North
2020-01-01 17:09:00,524.25,Prod C,East
2020-01-01 17:10:00,567.06,Prod A,East
2020-01-01 17:11:00,945.5,Prod A,North
2020-01-01 17:12:00,203.61,Prod C,South
2020-01-01 17:13:00,645.26,Prod A,South
2020-01-01 17:14:00,819.09,Prod A,North
2020-01-01 17:15:00,564.64,Prod C,North
2020-01-01 17:16:00,262.45,Prod A,East
2020-01-01 17:17:00,269.92,Prod C,North
2020-01-01 17:18:00,48.86,Prod A,South
2020-01-01 17:19:00,312.39,Prod C,South
2020-01-01 17:20:00,747.16,Prod B,West
2020-01-01 17:21:00,57.04,Prod A,South
2020-01-01 17:22:00,227.1,Prod A,West
2020-01-01 17:23:00,709.17,Prod B,East
2020-01-01 17:24:00,784.83,Prod B,South
2020-01-01 17:25:00,460.77,Prod C,North
2020-01-01 17:26:00,701.09,Prod A,East
2020-01-01 17:27:00,394.07,Prod A,East
2020-01-01 17:28:00,168.31,Prod C,East
2020-01-01 17:29:00,404.17,Prod B,South
2020-01-01 17:30:00,584.17,Prod A,North
2020-01-01 17:31:00,948.57,Prod B,East
2020-01-01 17:32:00,78.06,Prod C,East
2020-01-01 17:33:00,512.32,Prod A,East
2020-01-01 17:34:00,335.63,Prod C,North
2020-01-01 17:35:00,513.23,Prod C,West
2020-01-01 17:36:00,33.74,Prod A,North
2020-01-01 17:37:00,319.9,Prod B,West
2020-01-01 17:38:00,821.67,Prod B,South
2020-01-01 17:39:00,558.4,Prod C,North
2020-01-01 17:40:00,456.08,Prod C,West
2020-01-01 17:41:00,292.67,Prod B,West
2020-01-01 17:42:00,305.06,Prod C,South
2020-01-01 17:43:00,389.27,Prod C,West
2020-01-01 17:44:00,837.22,Prod A,North
2020-01-01 17:45:00,967.54,Prod C,South
2020-01-01 17:46:00,444.27,Prod C,South
2020-01-01 17:47:00,399.42,Prod A,South
2020-01-01 17:48:00,848.09,Prod B,West
2020-01-01 17:49:00,432.64,Prod A,West
2020-01-01 17:50:00,556.5,Prod B,East
2020-01-01 17:51:00,238.63,Prod A,South
2020-01-01 17:52:00,746.07,Prod C,East
2020-01-01 17:53:00,536.67,Prod B,North
2020-01-01 17:54:00,810.94,Prod A,East
2020-01-01 17:55:00,782.93,Prod A,South
2020-01-01 17:56:00,222.85,Prod B,East
2020-01-01 17:57:00,718.48,Prod B,South
2020-01-01 17:58:00,802.05,Prod B,West
2020-01-01 17:59:00,352.65,Prod B,West
2020-01-01 18:00:00,180.88,Prod A,East
2020-01-01 18:01:00,12.61,Prod B,West
2020-01-01 18:02:00,456.39,Prod B,North
2020-01-01 18:03:00,358.91,Prod B,East
2020-01-01 18:04:00,559.36,Prod C,South
2020-01-01 18:05:00,196.16,Prod B,East
2020-01-01 18:06:00,861.07,Prod C,South
2020-01-01 18:07:00,265.18,Prod B,South
2020-01-01 18:08:00,234.17,Prod B,West
2020-01-01 18:09:00,485.91,Prod A,North
2020-01-01 18:10:00,503.86,Prod A,West
2020-01-01 18:11:00,222.93,Prod A,South
2020-01-01 18:12:00,279.14,Prod A,South
2020-01-01 18:13:00,178.01,Prod B,North
2020-01-01 18:14:00,721.28,Prod C,South
2020-01-01 18:15:00,772.39,Prod B,West
2020-01-01 18:16:00,467.71,Prod B,East
2020-01-01 18:17:00,716.95,Prod B,North
2020-01-01 18:18:00,738.58,Prod A,North
2020-01-01 18:19:00,146.89,Prod B,West
2020-01-01 18:20:00,966.52,Prod B,South
2020-01-01 18:21:00,822.82,Prod C,South
2020-01-01 18:22:00,212.44,Prod A,North
2020-01-01 18:23:00,194.3,Prod C,West
2020-01-01 18:24:00,134.4,Prod C,East
2020-01-01 18:25:00,146.99,Prod B,West
2020-01-01 18:26:00,750.68,Prod C,South
2020-01-01 18:27:00,474.96,Prod C,East
2020-01-01 18:28:00,785.1,Prod B,West
2020-01-01 18:29:00,748.79,Prod A,West
2020-01-01 18:30:00,608.57,Prod B,West
2020-01-01 18:31:00,689.5,Prod A,West
2020-01-01 18:32:00,28.17,Prod C,South
2020-01-01 18:33:00,318.66,Prod A,South
2020-01-01 18:34:00,641.44,Prod B,North
2020-01-01 18:35:00,19.25,Prod A,North
2020-01-01 18:36:00,42.65,Prod B,East
2020-01-01 18:37:00,853.37,Prod B,North
2020-01-01 18:38:00,687.18,Prod B,East
2020-01-01 18:39:00,272.72,Prod A,East
2020-01-01 18:40:00,691.08,Prod C,West
2020-01-01 18:41:00,794.53,Prod C,West
2020-01-01 18:42:00,313.73,Prod C,West
2020-01-01 18:43:00,45.68,Prod A,North
2020-01-01 18:44:00,933.45,Prod A,East
2020-01-01 18:45:00,351.73,Prod A,West
2020-01-01 18:46:00,115.42,Prod A,North
2020-01-01 18:47:00,496.94,Prod B,East
2020-01-01 18:48:00,770.78,Prod B,East
2020-01-01 18:49:00,229.43,Prod C,West
2020-01-01 18:50:00,276.8,Prod A,South
2020-01-01 18:51:00,250.29,Prod C,West
2020-01-01 18:52:00,991.76,Prod B,North
2020-01-01 18:53:00,205.43,Prod A,North
2020-01-01 18:54:00,579.77,Prod C,North
2020-01-01 18:55:00,926.01,Prod A,West
2020-01-01 18:56:00,155.43,Prod C,North
2020-01-01 18:57:00,971.15,Prod A,West
2020-01-01 18:58:00,948.0,Prod C,South
2020-01-01 18:59:00,885.73,Prod A,West
2020-01-01 19:00:00,222.41,Prod C,West
2020-01-01 19:01:00,637.71,Prod B,South
2020-01-01 19:02:00,763.28,Prod C,West
2020-01-01 19:03:00,986.17,Prod C,South
