timestamp,sku_name,customer_type,qty_sold,unit_price,total_receipt,payment_type
2023-09-27 09:00:00,Binders (10pk),Walk-in,1,19.17,407.8,Cash
2023-09-27 10:00:00,Eraser,Walk-in,1,1.78,1453.92,Cash
2023-09-27 11:00:00,A4 Paper Ream,School Bulk,2,15.68,448.53,Card
2023-09-27 12:00:00,Eraser,School Bulk,1,12.27,1178.84,Cash
2023-09-27 13:00:00,Geometry Box,School Bulk,50,17.41,1483.17,School PO
2023-09-27 14:00:00,Geometry Box,Walk-in,1,9.35,785.85,School PO
2023-09-27 15:00:00,Eraser,Office Corp,5,3.22,646.33,Cash
2023-09-27 16:00:00,A4 Paper Ream,Walk-in,1,9.35,990.67,Cash
2023-09-27 17:00:00,Gel Pen (Black),Walk-in,5,9.24,839.75,Card
2023-09-27 18:00:00,Stapler,School Bulk,500,12.97,741.65,Card
2023-09-27 19:00:00,Eraser,Walk-in,5,16.08,272.55,Cash
2023-09-27 20:00:00,Eraser,Teacher,100,13.26,1114.53,School PO
2023-09-27 21:00:00,Stapler,Walk-in,500,7.79,603.84,Cash
2023-09-27 22:00:00,Binders (10pk),Walk-in,2,4.59,1147.58,School PO
2023-09-27 23:00:00,A4 Paper Ream,Teacher,1,8.27,477.25,School PO
2023-09-28 00:00:00,Eraser,Walk-in,1,3.36,1307.76,Card
2023-09-28 01:00:00,Eraser,Walk-in,2,20.94,305.94,Card
2023-09-28 02:00:00,Binders (10pk),Walk-in,1,15.25,1358.41,School PO
2023-09-28 03:00:00,Gel Pen (Black),Office Corp,5,17.14,408.27,Cash
2023-09-28 04:00:00,Eraser,School Bulk,5,1.78,454.57,School PO
2023-09-28 05:00:00,A4 Paper Ream,Walk-in,5,24.14,199.43,Card
2023-09-28 06:00:00,Stapler,School Bulk,5,16.22,1242.31,Card
2023-09-28 07:00:00,Gel Pen (Black),School Bulk,50,12.24,335.3,School PO
2023-09-28 08:00:00,Gel Pen (Black),School Bulk,500,22.61,799.95,Cash
2023-09-28 09:00:00,Stapler,Walk-in,2,1.99,661.64,Card
2023-09-28 10:00:00,A4 Paper Ream,Walk-in,1,10.2,1458.18,School PO
2023-09-28 11:00:00,A4 Paper Ream,Walk-in,1,16.78,697.66,School PO
2023-09-28 12:00:00,Geometry Box,Office Corp,1,22.47,1113.6,Cash
2023-09-28 13:00:00,Binders (10pk),Office Corp,1,17.95,113.12,Cash
2023-09-28 14:00:00,Gel Pen (Black),Walk-in,100,0.17,734.91,Cash
2023-09-28 15:00:00,Geometry Box,Walk-in,1,13.55,1254.49,School PO
2023-09-28 16:00:00,Stapler,Walk-in,1,1.17,952.75,Cash
2023-09-28 17:00:00,Gel Pen (Black),Walk-in,1,3.58,1268.52,School PO
2023-09-28 18:00:00,A4 Paper Ream,Walk-in,1,4.86,553.77,Cash
2023-09-28 19:00:00,A4 Paper Ream,School Bulk,1,7.55,625.69,Card
2023-09-28 20:00:00,Gel Pen (Black),Walk-in,100,3.55,303.12,Cash
2023-09-28 21:00:00,Stapler,Walk-in,1,7.89,358.49,Cash
2023-09-28 22:00:00,A4 Paper Ream,Walk-in,5,19.35,561.98,Cash
2023-09-28 23:00:00,Binders (10pk),School Bulk,5,3.8,461.28,Card
2023-09-29 00:00:00,Stapler,Walk-in,50,14.46,543.16,Cash
2023-09-29 01:00:00,A4 Paper Ream,Office Corp,1,16.05,1120.11,School PO
2023-09-29 02:00:00,Geometry Box,School Bulk,100,15.83,50.86,School PO
2023-09-29 03:00:00,Stapler,Walk-in,5,9.11,1005.77,Cash
2023-09-29 04:00:00,Eraser,School Bulk,1,15.26,667.98,School PO
2023-09-29 05:00:00,Stapler,School Bulk,1,6.69,1064.75,School PO
2023-09-29 06:00:00,Eraser,Walk-in,2,24.75,961.57,Card
2023-09-29 07:00:00,Binders (10pk),Walk-in,2,8.6,1382.77,School PO
2023-09-29 08:00:00,Eraser,Teacher,1,4.84,444.19,Card
2023-09-29 09:00:00,Stapler,Walk-in,1,8.42,185.54,Cash
2023-09-29 10:00:00,Gel Pen (Black),Office Corp,1,13.12,300.78,School PO
2023-09-29 11:00:00,Geometry Box,Walk-in,1,20.77,615.84,School PO
2023-09-29 12:00:00,Gel Pen (Black),School Bulk,5,6.54,690.17,School PO
2023-09-29 13:00:00,A4 Paper Ream,Walk-in,2,23.47,269.83,Cash
2023-09-29 14:00:00,Gel Pen (Black),School Bulk,1,3.84,859.5,School PO
2023-09-29 15:00:00,Stapler,School Bulk,1,4.69,355.64,Cash
2023-09-29 16:00:00,Gel Pen (Black),Office Corp,100,17.55,573.11,School PO
2023-09-29 17:00:00,Eraser,Walk-in,50,23.35,1422.44,Cash
2023-09-29 18:00:00,Binders (10pk),Walk-in,100,13.14,1499.22,School PO
2023-09-29 19:00:00,A4 Paper Ream,Walk-in,500,0.14,1075.56,Cash
2023-09-29 20:00:00,Stapler,Walk-in,2,14.14,663.57,School PO
2023-09-29 21:00:00,Binders (10pk),Walk-in,1,20.41,41.58,Card
2023-09-29 22:00:00,Geometry Box,Walk-in,1,21.08,852.98,School PO
2023-09-29 23:00:00,Eraser,Teacher,100,9.67,352.12,Cash
2023-09-30 00:00:00,A4 Paper Ream,Walk-in,1,12.91,864.44,School PO
2023-09-30 01:00:00,Gel Pen (Black),Walk-in,50,9.61,942.65,Cash
2023-09-30 02:00:00,Gel Pen (Black),Office Corp,50,1.07,443.82,School PO
2023-09-30 03:00:00,Eraser,Office Corp,50,19.95,95.37,Card
2023-09-30 04:00:00,Stapler,Office Corp,5,13.4,1004.32,School PO
2023-09-30 05:00:00,A4 Paper Ream,School Bulk,2,11.11,142.6,School PO
2023-09-30 06:00:00,Binders (10pk),Walk-in,2,3.15,840.68,School PO
2023-09-30 07:00:00,Gel Pen (Black),Walk-in,1,2.44,843.69,Cash
2023-09-30 08:00:00,Geometry Box,Teacher,1,12.5,1060.55,School PO
2023-09-30 09:00:00,A4 Paper Ream,Office Corp,1,8.03,370.47,Card
2023-09-30 10:00:00,Geometry Box,Walk-in,100,15.51,775.24,Cash
2023-09-30 11:00:00,Binders (10pk),School Bulk,2,16.03,1431.18,School PO
2023-09-30 12:00:00,Gel Pen (Black),Office Corp,50,0.2,664.72,School PO
2023-09-30 13:00:00,Gel Pen (Black),School Bulk,1,16.1,821.34,Card
2023-09-30 14:00:00,Stapler,Walk-in,2,17.82,687.33,Cash
2023-09-30 15:00:00,A4 Paper Ream,Walk-in,50,1.16,1048.89,Cash
2023-09-30 16:00:00,Stapler,Teacher,1,24.56,267.85,Card
2023-09-30 17:00:00,Stapler,School Bulk,5,17.68,149.16,Card
2023-09-30 18:00:00,Stapler,School Bulk,50,6.72,939.39,Card
2023-09-30 19:00:00,Stapler,Office Corp,2,10.93,1055.71,Card
2023-09-30 20:00:00,Eraser,School Bulk,100,23.98,1388.88,School PO
2023-09-30 21:00:00,Geometry Box,Teacher,1,3.96,1301.36,Cash
2023-09-30 22:00:00,A4 Paper Ream,Walk-in,5,23.93,1307.2,Card
2023-09-30 23:00:00,Binders (10pk),Walk-in,1,22.36,958.01,Card
2023-10-01 00:00:00,Binders (10pk),Walk-in,2,13.99,1408.34,Cash
2023-10-01 01:00:00,A4 Paper Ream,Walk-in,100,23.01,621.73,Card
2023-10-01 02:00:00,Gel Pen (Black),Walk-in,1,4.41,687.81,Cash
2023-10-01 03:00:00,Gel Pen (Black),Walk-in,1,8.16,1187.14,School PO
2023-10-01 04:00:00,Binders (10pk),Office Corp,2,16.11,1448.81,Card
2023-10-01 05:00:00,Stapler,Walk-in,500,10.63,4.24,Cash
2023-10-01 06:00:00,Stapler,Walk-in,2,13.99,1351.64,School PO
2023-10-01 07:00:00,Gel Pen (Black),Walk-in,2,12.41,179.01,Cash
2023-10-01 08:00:00,Eraser,School Bulk,2,11.76,1239.2,Cash
2023-10-01 09:00:00,Stapler,Office Corp,5,8.26,947.46,Cash
2023-10-01 10:00:00,Eraser,Walk-in,100,5.85,1294.8,Card
2023-10-01 11:00:00,Geometry Box,Walk-in,500,9.35,403.63,Card
2023-10-01 12:00:00,Gel Pen (Black),Office Corp,2,24.32,1280.26,School PO
2023-10-01 13:00:00,Stapler,Walk-in,1,3.26,390.2,School PO
2023-10-01 14:00:00,A4 Paper Ream,School Bulk,1,11.51,982.3,Cash
2023-10-01 15:00:00,Binders (10pk),Walk-in,1,16.15,995.73,Cash
2023-10-01 16:00:00,Binders (10pk),School Bulk,500,3.3,575.3,Card
2023-10-01 17:00:00,Stapler,School Bulk,2,2.25,231.46,Card
2023-10-01 18:00:00,Eraser,Walk-in,1,3.82,1295.44,Card
2023-10-01 19:00:00,Binders (10pk),Teacher,100,10.79,1399.45,Card
2023-10-01 20:00:00,Stapler,Office Corp,1,21.43,985.66,School PO
2023-10-01 21:00:00,A4 Paper Ream,Walk-in,1,8.48,315.87,School PO
2023-10-01 22:00:00,Stapler,Walk-in,2,1.48,446.18,Cash
2023-10-01 23:00:00,Gel Pen (Black),Walk-in,1,3.03,1361.61,Card
2023-10-02 00:00:00,A4 Paper Ream,Walk-in,1,15.45,850.4,School PO
2023-10-02 01:00:00,Eraser,Walk-in,2,11.62,251.22,Card
2023-10-02 02:00:00,Binders (10pk),Walk-in,50,6.23,514.27,Card
2023-10-02 03:00:00,Geometry Box,Walk-in,2,14.67,1306.29,Cash
2023-10-02 04:00:00,Gel Pen (Black),Walk-in,50,2.42,1077.36,Cash
2023-10-02 05:00:00,Eraser,Walk-in,1,22.92,435.38,Cash
2023-10-02 06:00:00,A4 Paper Ream,Walk-in,1,13.92,650.07,Card
2023-10-02 07:00:00,Eraser,School Bulk,2,12.8,703.17,Card
2023-10-02 08:00:00,Gel Pen (Black),Walk-in,1,19.8,307.77,Cash
2023-10-02 09:00:00,Binders (10pk),Walk-in,2,17.92,1325.88,Card
2023-10-02 10:00:00,Geometry Box,Office Corp,1,15.88,461.14,Cash
2023-10-02 11:00:00,Geometry Box,Walk-in,2,16.84,628.11,School PO
2023-10-02 12:00:00,Binders (10pk),School Bulk,50,2.78,981.51,Cash
2023-10-02 13:00:00,Gel Pen (Black),Walk-in,50,21.51,616.98,School PO
2023-10-02 14:00:00,A4 Paper Ream,Walk-in,1,1.02,344.92,Cash
2023-10-02 15:00:00,Eraser,Walk-in,5,6.38,894.81,School PO
2023-10-02 16:00:00,Stapler,School Bulk,100,6.77,404.33,Card
2023-10-02 17:00:00,Gel Pen (Black),Teacher,1,12.15,1418.8,Card
2023-10-02 18:00:00,Gel Pen (Black),Walk-in,1,23.55,24.43,Card
2023-10-02 19:00:00,Gel Pen (Black),School Bulk,1,17.42,1287.14,Card
2023-10-02 20:00:00,Geometry Box,School Bulk,1,9.67,1349.41,School PO
2023-10-02 21:00:00,Stapler,School Bulk,1,1.55,1210.26,School PO
2023-10-02 22:00:00,Geometry Box,School Bulk,50,4.88,304.82,School PO
2023-10-02 23:00:00,Binders (10pk),Walk-in,2,10.08,912.36,Card
2023-10-03 00:00:00,Eraser,School Bulk,2,13.38,1342.96,School PO
2023-10-03 01:00:00,Gel Pen (Black),Office Corp,5,1.16,1422.85,Card
2023-10-03 02:00:00,A4 Paper Ream,Walk-in,2,8.32,1402.8,Cash
2023-10-03 03:00:00,Geometry Box,Walk-in,5,0.46,1371.26,Cash
2023-10-03 04:00:00,Binders (10pk),Walk-in,5,15.32,741.7,Card
2023-10-03 05:00:00,Gel Pen (Black),Walk-in,1,7.51,1189.34,School PO
2023-10-03 06:00:00,Stapler,Walk-in,1,17.36,155.14,Cash
2023-10-03 07:00:00,Gel Pen (Black),Walk-in,2,0.56,852.0,Cash
2023-10-03 08:00:00,Eraser,Walk-in,5,19.61,98.87,Cash
2023-10-03 09:00:00,Binders (10pk),Walk-in,1,24.27,1172.53,Card
2023-10-03 10:00:00,Binders (10pk),Office Corp,1,8.7,1246.37,Card
2023-10-03 11:00:00,Stapler,Walk-in,1,5.29,899.89,Card
2023-10-03 12:00:00,Eraser,School Bulk,500,19.68,1034.21,Cash
2023-10-03 13:00:00,Eraser,Office Corp,2,22.68,525.21,Cash
2023-10-03 14:00:00,Stapler,Walk-in,1,0.66,1491.37,School PO
2023-10-03 15:00:00,Geometry Box,School Bulk,50,8.04,592.35,Cash
2023-10-03 16:00:00,Gel Pen (Black),Walk-in,2,19.66,601.64,Cash
2023-10-03 17:00:00,Stapler,School Bulk,500,16.9,790.49,School PO
2023-10-03 18:00:00,Stapler,Walk-in,1,16.23,1221.2,School PO
2023-10-03 19:00:00,Geometry Box,Office Corp,1,14.16,447.01,Cash
2023-10-03 20:00:00,Geometry Box,Walk-in,1,11.47,383.92,School PO
2023-10-03 21:00:00,Geometry Box,Walk-in,1,11.71,426.05,Card
2023-10-03 22:00:00,Gel Pen (Black),Walk-in,2,9.36,668.98,Card
2023-10-03 23:00:00,Eraser,School Bulk,5,7.78,1411.26,Cash
2023-10-04 00:00:00,Stapler,Office Corp,50,18.13,1011.22,Card
2023-10-04 01:00:00,Gel Pen (Black),School Bulk,1,2.76,967.26,School PO
2023-10-04 02:00:00,Eraser,Walk-in,50,15.63,1035.08,Cash
2023-10-04 03:00:00,A4 Paper Ream,Walk-in,2,24.04,967.4,School PO
2023-10-04 04:00:00,Eraser,Walk-in,100,20.08,808.57,Card
2023-10-04 05:00:00,Eraser,Walk-in,1,13.12,812.39,School PO
2023-10-04 06:00:00,Stapler,Office Corp,1,18.28,30.01,Card
2023-10-04 07:00:00,Stapler,School Bulk,2,19.79,1328.09,Card
2023-10-04 08:00:00,Stapler,School Bulk,2,6.25,981.93,School PO
2023-10-04 09:00:00,Stapler,Walk-in,50,21.39,925.51,Cash
2023-10-04 10:00:00,Gel Pen (Black),School Bulk,1,8.27,264.64,Cash
2023-10-04 11:00:00,Gel Pen (Black),Office Corp,1,1.26,179.22,School PO
2023-10-04 12:00:00,Gel Pen (Black),School Bulk,1,1.12,777.18,School PO
2023-10-04 13:00:00,Geometry Box,School Bulk,1,13.9,458.64,School PO
2023-10-04 14:00:00,Geometry Box,Walk-in,5,0.72,312.39,School PO
2023-10-04 15:00:00,Binders (10pk),Walk-in,5,5.45,278.56,School PO
2023-10-04 16:00:00,Stapler,Office Corp,1,7.12,721.3,School PO
2023-10-04 17:00:00,Geometry Box,School Bulk,1,13.22,1407.53,Card
2023-10-04 18:00:00,Stapler,Walk-in,1,8.41,98.28,School PO
2023-10-04 19:00:00,Binders (10pk),School Bulk,2,11.89,344.73,Cash
2023-10-04 20:00:00,Binders (10pk),Office Corp,50,16.99,1426.21,School PO
2023-10-04 21:00:00,Gel Pen (Black),Walk-in,1,12.14,770.29,School PO
2023-10-04 22:00:00,Geometry Box,School Bulk,1,20.34,881.04,Cash
2023-10-04 23:00:00,A4 Paper Ream,Walk-in,1,18.11,778.84,Cash
2023-10-05 00:00:00,Eraser,Walk-in,5,19.5,1000.51,Card
2023-10-05 01:00:00,Stapler,Walk-in,2,18.39,352.39,Cash
2023-10-05 02:00:00,A4 Paper Ream,School Bulk,1,22.81,341.74,Card
2023-10-05 03:00:00,Eraser,Walk-in,100,4.19,83.29,Card
2023-10-05 04:00:00,Geometry Box,Walk-in,500,21.1,788.14,Cash
2023-10-05 05:00:00,A4 Paper Ream,School Bulk,1,1.0,1028.02,Card
2023-10-05 06:00:00,Geometry Box,Teacher,500,10.79,840.57,Card
2023-10-05 07:00:00,A4 Paper Ream,School Bulk,1,16.4,1183.25,Card
2023-10-05 08:00:00,Binders (10pk),Walk-in,1,23.9,1344.2,Cash
2023-10-05 09:00:00,Stapler,Walk-in,5,11.94,630.53,Cash
2023-10-05 10:00:00,Gel Pen (Black),Walk-in,1,22.57,573.3,Cash
2023-10-05 11:00:00,Stapler,School Bulk,1,17.57,491.45,School PO
2023-10-05 12:00:00,Binders (10pk),Walk-in,50,17.33,1183.33,Cash
2023-10-05 13:00:00,Geometry Box,Walk-in,2,12.56,695.34,Card
2023-10-05 14:00:00,Stapler,School Bulk,1,20.78,945.55,Card
2023-10-05 15:00:00,Binders (10pk),Walk-in,50,20.9,1000.92,School PO
2023-10-05 16:00:00,Eraser,Office Corp,1,4.39,1208.6,Cash
2023-10-05 17:00:00,Eraser,Walk-in,50,2.65,281.21,Card
2023-10-05 18:00:00,Geometry Box,School Bulk,1,0.68,492.98,Cash
2023-10-05 19:00:00,Stapler,Walk-in,2,13.24,785.11,Cash
2023-10-05 20:00:00,A4 Paper Ream,Walk-in,1,7.99,250.17,Cash
2023-10-05 21:00:00,Eraser,Teacher,50,10.63,1477.33,Card
2023-10-05 22:00:00,Stapler,Walk-in,1,19.57,470.86,School PO
2023-10-05 23:00:00,Geometry Box,Walk-in,1,5.32,1490.94,School PO
2023-10-06 00:00:00,Geometry Box,School Bulk,1,17.3,1149.17,Cash
2023-10-06 01:00:00,Binders (10pk),Walk-in,1,7.58,1479.99,Card
2023-10-06 02:00:00,Stapler,Walk-in,50,2.74,1164.08,Card
2023-10-06 03:00:00,Stapler,School Bulk,500,17.04,1263.94,School PO
2023-10-06 04:00:00,Geometry Box,Walk-in,1,12.69,651.14,Card
2023-10-06 05:00:00,Stapler,Walk-in,1,0.98,1004.29,Cash
2023-10-06 06:00:00,Eraser,Teacher,500,3.41,701.31,School PO
2023-10-06 07:00:00,Geometry Box,Office Corp,2,20.17,993.4,School PO
2023-10-06 08:00:00,Binders (10pk),Office Corp,2,24.16,1289.3,Card
2023-10-06 09:00:00,Gel Pen (Black),Walk-in,1,18.56,398.97,School PO
2023-10-06 10:00:00,A4 Paper Ream,Walk-in,1,1.99,373.87,Cash
2023-10-06 11:00:00,Gel Pen (Black),Walk-in,1,17.15,1373.29,Cash
2023-10-06 12:00:00,Gel Pen (Black),Walk-in,2,18.89,1183.63,Cash
2023-10-06 13:00:00,Eraser,Walk-in,1,14.59,41.14,Card
2023-10-06 14:00:00,Stapler,School Bulk,1,4.74,138.8,Card
2023-10-06 15:00:00,Geometry Box,School Bulk,50,5.39,747.01,Cash
2023-10-06 16:00:00,Geometry Box,Walk-in,1,1.72,66.29,Card
2023-10-06 17:00:00,Stapler,Walk-in,5,11.05,585.37,Card
2023-10-06 18:00:00,Gel Pen (Black),School Bulk,5,5.84,1343.86,School PO
2023-10-06 19:00:00,Stapler,Walk-in,1,5.83,1314.39,Cash
2023-10-06 20:00:00,Geometry Box,School Bulk,50,20.61,1089.92,School PO
2023-10-06 21:00:00,Binders (10pk),School Bulk,1,14.59,1266.84,School PO
2023-10-06 22:00:00,Gel Pen (Black),Walk-in,1,21.37,752.39,Card
2023-10-06 23:00:00,Eraser,School Bulk,1,23.82,444.21,Card
2023-10-07 00:00:00,Binders (10pk),Office Corp,1,22.95,57.21,Card
2023-10-07 01:00:00,Binders (10pk),Walk-in,1,6.02,565.04,Cash
2023-10-07 02:00:00,Gel Pen (Black),Walk-in,1,13.58,1352.85,Cash
2023-10-07 03:00:00,Binders (10pk),Walk-in,1,14.88,794.79,Card
2023-10-07 04:00:00,Gel Pen (Black),Teacher,100,3.23,326.54,Card
2023-10-07 05:00:00,Eraser,Office Corp,1,0.78,680.87,Card
2023-10-07 06:00:00,Eraser,Walk-in,50,19.69,853.01,School PO
2023-10-07 07:00:00,Stapler,Office Corp,1,1.23,1483.08,Cash
2023-10-07 08:00:00,Eraser,Teacher,1,5.29,608.05,Cash
2023-10-07 09:00:00,Geometry Box,School Bulk,2,22.42,115.07,School PO
2023-10-07 10:00:00,A4 Paper Ream,Walk-in,500,20.71,1176.31,School PO
2023-10-07 11:00:00,Geometry Box,Walk-in,1,23.23,1329.06,School PO
2023-10-07 12:00:00,Gel Pen (Black),Walk-in,1,4.45,384.86,Cash
2023-10-07 13:00:00,Eraser,Office Corp,5,18.98,1319.1,School PO
2023-10-07 14:00:00,Gel Pen (Black),Walk-in,2,0.27,1319.16,Card
2023-10-07 15:00:00,Stapler,Walk-in,5,6.97,332.06,School PO
2023-10-07 16:00:00,Binders (10pk),Walk-in,1,22.88,974.53,Card
2023-10-07 17:00:00,Binders (10pk),Walk-in,1,11.84,252.2,School PO
2023-10-07 18:00:00,Eraser,School Bulk,1,11.2,697.18,Card
2023-10-07 19:00:00,A4 Paper Ream,School Bulk,1,21.84,56.45,School PO
2023-10-07 20:00:00,Binders (10pk),School Bulk,100,6.49,171.54,Card
2023-10-07 21:00:00,Stapler,School Bulk,100,8.39,604.31,Card
2023-10-07 22:00:00,Eraser,School Bulk,2,0.8,504.3,School PO
2023-10-07 23:00:00,Binders (10pk),Walk-in,1,12.38,879.16,School PO
2023-10-08 00:00:00,Binders (10pk),Walk-in,1,19.86,593.25,School PO
2023-10-08 01:00:00,Binders (10pk),Teacher,50,9.55,747.33,Card
2023-10-08 02:00:00,Geometry Box,Walk-in,1,22.65,700.91,School PO
2023-10-08 03:00:00,Geometry Box,Walk-in,5,8.52,144.98,Cash
2023-10-08 04:00:00,Geometry Box,School Bulk,2,22.26,1387.38,Cash
2023-10-08 05:00:00,Gel Pen (Black),Office Corp,50,2.24,678.43,Card
2023-10-08 06:00:00,Gel Pen (Black),Walk-in,1,6.45,446.58,Cash
2023-10-08 07:00:00,Gel Pen (Black),Teacher,100,12.76,1320.25,School PO
2023-10-08 08:00:00,Eraser,Walk-in,1,9.81,1391.51,Cash
2023-10-08 09:00:00,Gel Pen (Black),Walk-in,1,2.78,568.42,Cash
2023-10-08 10:00:00,Eraser,Office Corp,1,10.58,829.5,Card
2023-10-08 11:00:00,Binders (10pk),School Bulk,2,4.48,648.97,School PO
2023-10-08 12:00:00,Stapler,Office Corp,100,11.26,6.83,Card
2023-10-08 13:00:00,Eraser,Walk-in,1,10.62,1271.57,School PO
2023-10-08 14:00:00,Stapler,Office Corp,5,5.53,327.85,Card
2023-10-08 15:00:00,Stapler,Walk-in,1,21.08,1364.3,Card
2023-10-08 16:00:00,Geometry Box,Walk-in,1,7.86,661.67,School PO
2023-10-08 17:00:00,Binders (10pk),Walk-in,1,23.37,706.0,Card
2023-10-08 18:00:00,Stapler,Teacher,500,23.24,446.07,Card
2023-10-08 19:00:00,Gel Pen (Black),School Bulk,1,14.86,9.77,Card
2023-10-08 20:00:00,Geometry Box,Walk-in,1,1.57,153.88,Cash
2023-10-08 21:00:00,Binders (10pk),Walk-in,1,15.14,416.36,Cash
2023-10-08 22:00:00,Binders (10pk),Walk-in,1,23.86,1147.41,Card
2023-10-08 23:00:00,Gel Pen (Black),Walk-in,1,23.03,204.93,Card
2023-10-09 00:00:00,Gel Pen (Black),Office Corp,1,18.65,1014.41,Cash
2023-10-09 01:00:00,Stapler,Walk-in,2,7.13,1379.58,Cash
2023-10-09 02:00:00,Geometry Box,Office Corp,2,23.32,760.96,Cash
2023-10-09 03:00:00,Gel Pen (Black),Walk-in,50,18.41,785.2,Card
2023-10-09 04:00:00,Eraser,Walk-in,1,15.8,1336.76,Cash
2023-10-09 05:00:00,Binders (10pk),Walk-in,1,15.88,622.62,Cash
2023-10-09 06:00:00,Stapler,Walk-in,1,2.28,555.25,Cash
2023-10-09 07:00:00,Binders (10pk),Walk-in,2,13.51,132.12,Cash
2023-10-09 08:00:00,A4 Paper Ream,Walk-in,5,23.37,885.51,Card
2023-10-09 09:00:00,Gel Pen (Black),Walk-in,1,24.04,131.05,Cash
2023-10-09 10:00:00,Geometry Box,School Bulk,1,23.85,1135.41,Card
2023-10-09 11:00:00,Stapler,Walk-in,2,24.77,3.39,Card
2023-10-09 12:00:00,Geometry Box,Walk-in,1,12.27,82.27,Card
2023-10-09 13:00:00,Binders (10pk),Walk-in,50,6.24,405.67,Card
2023-10-09 14:00:00,A4 Paper Ream,Walk-in,1,19.81,206.39,Card
2023-10-09 15:00:00,Binders (10pk),Walk-in,2,10.12,468.8,Card
2023-10-09 16:00:00,A4 Paper Ream,Teacher,1,0.16,638.62,School PO
2023-10-09 17:00:00,Eraser,School Bulk,1,13.2,482.69,Card
2023-10-09 18:00:00,A4 Paper Ream,Office Corp,1,4.33,394.58,Card
2023-10-09 19:00:00,Gel Pen (Black),School Bulk,1,4.47,876.66,Cash
2023-10-09 20:00:00,A4 Paper Ream,Walk-in,2,18.39,1397.44,Card
2023-10-09 21:00:00,Stapler,Walk-in,1,11.83,181.71,Cash
2023-10-09 22:00:00,Gel Pen (Black),Walk-in,2,14.95,798.06,School PO
2023-10-09 23:00:00,Gel Pen (Black),Walk-in,1,23.48,820.18,School PO
2023-10-10 00:00:00,Gel Pen (Black),Walk-in,1,23.56,1492.16,Cash
2023-10-10 01:00:00,Gel Pen (Black),Office Corp,50,1.58,1397.92,School PO
2023-10-10 02:00:00,Stapler,Walk-in,1,13.86,1067.51,Card
2023-10-10 03:00:00,Eraser,Walk-in,50,20.8,1304.29,Card
2023-10-10 04:00:00,Gel Pen (Black),Office Corp,500,24.8,60.49,Card
2023-10-10 05:00:00,Binders (10pk),Walk-in,1,20.9,1378.65,Cash
2023-10-10 06:00:00,Eraser,Walk-in,500,6.95,324.67,Card
2023-10-10 07:00:00,A4 Paper Ream,Walk-in,5,13.62,696.6,School PO
2023-10-10 08:00:00,Gel Pen (Black),Walk-in,5,23.72,133.39,Card
2023-10-10 09:00:00,Geometry Box,School Bulk,1,20.89,442.47,Cash
2023-10-10 10:00:00,Gel Pen (Black),Walk-in,1,17.31,452.02,Cash
2023-10-10 11:00:00,A4 Paper Ream,Office Corp,500,13.86,475.08,Cash
2023-10-10 12:00:00,Eraser,Walk-in,2,4.22,1155.0,Card
2023-10-10 13:00:00,Geometry Box,Office Corp,1,2.85,594.64,Card
2023-10-10 14:00:00,Binders (10pk),Walk-in,1,11.56,174.62,Card
2023-10-10 15:00:00,Binders (10pk),Walk-in,100,1.39,1161.92,Cash
2023-10-10 16:00:00,Geometry Box,Walk-in,1,6.41,1058.87,Card
2023-10-10 17:00:00,Gel Pen (Black),Teacher,2,5.31,1009.15,Cash
2023-10-10 18:00:00,Binders (10pk),Walk-in,5,3.63,44.52,Card
2023-10-10 19:00:00,Geometry Box,School Bulk,2,6.23,706.3,Cash
2023-10-10 20:00:00,Eraser,Walk-in,5,22.8,812.62,School PO
2023-10-10 21:00:00,Geometry Box,School Bulk,1,4.99,1362.02,Card
2023-10-10 22:00:00,Eraser,Walk-in,1,10.84,524.69,Cash
2023-10-10 23:00:00,Geometry Box,School Bulk,5,2.14,1172.44,Cash
2023-10-11 00:00:00,Geometry Box,Walk-in,100,17.01,72.08,Card
2023-10-11 01:00:00,Stapler,Office Corp,500,8.96,1172.77,Cash
2023-10-11 02:00:00,Gel Pen (Black),Office Corp,1,18.83,332.1,School PO
2023-10-11 03:00:00,Gel Pen (Black),Walk-in,2,17.65,1255.66,Card
2023-10-11 04:00:00,A4 Paper Ream,Walk-in,1,2.14,295.46,School PO
2023-10-11 05:00:00,Eraser,School Bulk,2,10.54,722.61,School PO
2023-10-11 06:00:00,Geometry Box,Walk-in,100,24.89,712.42,School PO
2023-10-11 07:00:00,Geometry Box,Office Corp,1,0.14,1417.07,School PO
2023-10-11 08:00:00,Binders (10pk),Walk-in,2,15.01,688.51,Cash
2023-10-11 09:00:00,Stapler,School Bulk,1,3.59,326.69,Cash
2023-10-11 10:00:00,Binders (10pk),Walk-in,50,1.77,651.41,School PO
2023-10-11 11:00:00,Eraser,Teacher,2,23.28,140.67,School PO
2023-10-11 12:00:00,Binders (10pk),Office Corp,2,8.4,1218.59,School PO
2023-10-11 13:00:00,Geometry Box,Walk-in,2,20.31,1359.54,Card
2023-10-11 14:00:00,Gel Pen (Black),School Bulk,1,15.83,1330.8,Cash
2023-10-11 15:00:00,Geometry Box,Walk-in,5,10.0,409.52,School PO
2023-10-11 16:00:00,A4 Paper Ream,Walk-in,2,20.92,1194.79,Cash
2023-10-11 17:00:00,Gel Pen (Black),Walk-in,1,11.42,1227.82,Cash
